Latitude Longitude Value
   70.000   72.000 6.4547119141e+00
   70.000   72.250 6.3414306641e+00
   70.000   72.500 6.2017822266e+00
Latitude Longitude Value
   71.000   71.500 -4.4227447510e+00
   71.000   71.750 -4.4852447510e+00
   71.000   72.000 -4.5477447510e+00
   71.000   72.250 -4.6278228760e+00
   71.000   72.500 -4.7118072510e+00
   70.750   71.500 -4.5770416260e+00
   70.750   71.750 -4.6512603760e+00
   70.750   72.000 -4.7254791260e+00
   70.750   72.250 -4.7957916260e+00
   70.750   72.500 -4.8641510010e+00
   70.500   71.500 -4.6414947510e+00
   70.500   71.750 -4.7508697510e+00
   70.500   72.000 -4.8270416260e+00
   70.500   72.250 -4.8973541260e+00
   70.500   72.500 -4.9930572510e+00
   70.250   71.500 -4.5946197510e+00
   70.250   71.750 -4.7235260010e+00
   70.250   72.000 -4.8582916260e+00
   70.250   72.250 -4.9852447510e+00
   70.250   72.500 -5.1043853760e+00
   70.000   71.500 -4.5887603760e+00
   70.000   71.750 -4.7528228760e+00
   70.000   72.000 -4.8895416260e+00
   70.000   72.250 -5.0204010010e+00
   70.000   72.500 -5.1610260010e+00
Latitude Longitude Value
   71.000   71.500 5.2111053467e+00
   71.000   71.750 5.5021209717e+00
   71.000   72.000 5.7775115967e+00
   71.000   72.250 5.9591522217e+00
   71.000   72.500 6.1329803467e+00
   70.750   71.500 4.9708709717e+00
   70.750   71.750 5.2755584717e+00
   70.750   72.000 5.5802459717e+00
   70.750   72.250 5.7404022217e+00
   70.750   72.500 5.9025115967e+00
   70.500   71.500 4.6974334717e+00
   70.500   71.750 5.1095428467e+00
   70.500   72.000 5.4181365967e+00
   70.500   72.250 5.5802459717e+00
   70.500   72.500 5.7970428467e+00
   70.250   71.500 4.2013397217e+00
   70.250   71.750 4.7228240967e+00
   70.250   72.000 5.3009490967e+00
   70.250   72.250 5.6017303467e+00
   70.250   72.500 5.8712615967e+00
   70.000   71.500 3.9767303467e+00
   70.000   71.750 4.6114959717e+00
   70.000   72.000 5.1954803467e+00
   70.000   72.250 5.5001678467e+00
   70.000   72.500 5.8165740967e+00
Latitude Longitude Value
   71.000   71.500 3.7492828369e+00
   71.000   71.750 3.5842437744e+00
   71.000   72.000 3.4152984619e+00
   71.000   72.250 3.3283843994e+00
   71.000   72.500 3.2844390869e+00
   70.750   71.500 3.4797515869e+00
   70.750   71.750 3.3264312744e+00
   70.750   72.000 3.1731109619e+00
   70.750   72.250 3.1574859619e+00
   70.750   72.500 3.1428375244e+00
   70.500   71.500 3.3742828369e+00
   70.500   71.750 3.2346343994e+00
   70.500   72.000 3.0783843994e+00
   70.500   72.250 3.0637359619e+00
   70.500   72.500 3.0236968994e+00
   70.250   71.500 3.3430328369e+00
   70.250   71.750 3.2092437744e+00
   70.250   72.000 3.0783843994e+00
   70.250   72.250 2.9944000244e+00
   70.250   72.500 2.9260406494e+00
   70.000   71.500 3.3342437744e+00
   70.000   71.750 3.1750640869e+00
   70.000   72.000 3.0432281494e+00
   70.000   72.250 2.9572906494e+00
   70.000   72.500 2.8645172119e+00
Latitude Longitude Value
   71.000   71.500 2.5043029785e+00
   71.000   71.750 2.8431701660e+00
   71.000   72.000 3.1839904785e+00
   71.000   72.250 3.5873107910e+00
   71.000   72.500 4.0111389160e+00
   70.750   71.500 2.4310607910e+00
   70.750   71.750 2.7728576660e+00
   70.750   72.000 3.1136779785e+00
   70.750   72.250 3.5150451660e+00
   70.750   72.500 3.9164123535e+00
   70.500   71.500 2.2992248535e+00
   70.500   71.750 2.7035217285e+00
   70.500   72.000 3.0492248535e+00
   70.500   72.250 3.4554748535e+00
   70.500   72.500 3.8919982910e+00
   70.250   71.500 2.1029357910e+00
   70.250   71.750 2.5345764160e+00
   70.250   72.000 2.9730529785e+00
   70.250   72.250 3.4779357910e+00
   70.250   72.500 3.9603576660e+00
   70.000   71.500 1.9867248535e+00
   70.000   71.750 2.4378967285e+00
   70.000   72.000 2.8812561035e+00
   70.000   72.250 3.3929748535e+00
   70.000   72.500 3.9320373535e+00
Latitude Longitude Value
   71.000   71.500 5.2539520264e+00
   71.000   71.750 5.2734832764e+00
   71.000   72.000 5.2812957764e+00
   71.000   72.250 5.2705535889e+00
   71.000   72.500 5.2705535889e+00
   70.750   71.500 5.0635223389e+00
   70.750   71.750 5.0732879639e+00
   70.750   72.000 5.0820770264e+00
   70.750   72.250 5.0928192139e+00
   70.750   72.500 5.1025848389e+00
   70.500   71.500 4.9375457764e+00
   70.500   71.750 4.9541473389e+00
   70.500   72.000 4.9639129639e+00
   70.500   72.250 4.9736785889e+00
   70.500   72.500 4.9814910889e+00
   70.250   71.500 4.7373504639e+00
   70.250   71.750 4.7783660889e+00
   70.250   72.000 4.8350067139e+00
   70.250   72.250 4.8281707764e+00
   70.250   72.500 4.8262176514e+00
   70.000   71.500 4.4580535889e+00
   70.000   71.750 4.5098114014e+00
   70.000   72.000 4.5674285889e+00
   70.000   72.250 4.5596160889e+00
   70.000   72.500 4.5439910889e+00
Latitude Longitude Value
   71.000   71.500 4.5074920654e+00
   71.000   71.750 4.4352264404e+00
   71.000   72.000 4.3639373779e+00
   71.000   72.250 4.3453826904e+00
   71.000   72.500 4.3434295654e+00
   70.750   71.500 4.5426483154e+00
   70.750   71.750 4.4703826904e+00
   70.750   72.000 4.3971405029e+00
   70.750   72.250 4.3766326904e+00
   70.750   72.500 4.3561248779e+00
   70.500   71.500 4.5748748779e+00
   70.500   71.750 4.4918670654e+00
   70.500   72.000 4.4186248779e+00
   70.500   72.250 4.3981170654e+00
   70.500   72.500 4.3815155029e+00
   70.250   71.500 4.6354217529e+00
   70.250   71.750 4.5465545654e+00
   70.250   72.000 4.4547576904e+00
   70.250   72.250 4.4557342529e+00
   70.250   72.500 4.4498748779e+00
   70.000   71.500 4.6998748779e+00
   70.000   71.750 4.5885467529e+00
   70.000   72.000 4.4957733154e+00
   70.000   72.250 4.4967498779e+00
   70.000   72.500 4.4928436279e+00
Latitude Longitude Value
   71.000   71.500 6.4739227295e+00
   71.000   71.750 6.3801727295e+00
   71.000   72.000 6.2717742920e+00
   71.000   72.250 6.0862274170e+00
   71.000   72.500 5.8977508545e+00
   70.750   71.500 6.2336883545e+00
   70.750   71.750 6.0813446045e+00
   70.750   72.000 5.9290008545e+00
   70.750   72.250 5.6985321045e+00
   70.750   72.500 5.4680633545e+00
   70.500   71.500 5.6731414795e+00
   70.500   71.750 5.4709930420e+00
   70.500   72.000 5.3166961670e+00
   70.500   72.250 5.0832977295e+00
   70.500   72.500 4.8284149170e+00
   70.250   71.500 4.9309539795e+00
   70.250   71.750 4.7493133545e+00
   70.250   72.000 4.5901336670e+00
   70.250   72.250 4.4094696045e+00
   70.250   72.500 4.1965789795e+00
   70.000   71.500 4.3000946045e+00
   70.000   71.750 4.1633758545e+00
   70.000   72.000 4.0012664795e+00
   70.000   72.250 3.8196258545e+00
   70.000   72.500 3.6643524170e+00
Latitude Longitude Value
   71.000   71.500 6.5672760010e+00
   71.000   71.750 6.5418853760e+00
   71.000   72.000 6.5243072510e+00
   71.000   72.250 6.5682525635e+00
   71.000   72.500 6.6258697510e+00
   70.750   71.500 6.5311431885e+00
   70.750   71.750 6.4510650635e+00
   70.750   72.000 6.3719635010e+00
   70.750   72.250 6.4344635010e+00
   70.750   72.500 6.4979400635e+00
   70.500   71.500 6.2459869385e+00
   70.500   71.750 6.1834869385e+00
   70.500   72.000 6.1034088135e+00
   70.500   72.250 6.1668853760e+00
   70.500   72.500 6.2596588135e+00
   70.250   71.500 5.8202056885e+00
   70.250   71.750 5.7977447510e+00
   70.250   72.000 5.8026275635e+00
   70.250   72.250 5.9764556885e+00
   70.250   72.500 6.1200103760e+00
   70.000   71.500 5.5936431885e+00
   70.000   71.750 5.6131744385e+00
   70.000   72.000 5.6170806885e+00
   70.000   72.250 5.7938385010e+00
   70.000   72.500 5.9950103760e+00
Latitude Longitude Value
   71.000   71.500 1.0248367310e+01
   71.000   71.750 1.0216140747e+01
   71.000   72.000 1.0143875122e+01
   71.000   72.250 1.0003250122e+01
   71.000   72.500 9.9085235596e+00
   70.750   71.500 9.6887969971e+00
   70.750   71.750 9.7141876221e+00
   70.750   72.000 9.7395782471e+00
   70.750   72.250 9.7454376221e+00
   70.750   72.500 9.7522735596e+00
   70.500   71.500 9.2893829346e+00
   70.500   71.750 9.2220001221e+00
   70.500   72.000 9.2483673096e+00
   70.500   72.250 9.2542266846e+00
   70.500   72.500 9.2473907471e+00
   70.250   71.500 8.6409454346e+00
   70.250   71.750 8.6575469971e+00
   70.250   72.000 8.7425079346e+00
   70.250   72.250 8.7649688721e+00
   70.250   72.500 8.7747344971e+00
   70.000   71.500 8.1106719971e+00
   70.000   71.750 8.1878204346e+00
   70.000   72.000 8.2747344971e+00
   70.000   72.250 8.2971954346e+00
   70.000   72.500 8.3089141846e+00
Latitude Longitude Value
   71.000   71.500 1.8895111084e+00
   71.000   71.750 1.9695892334e+00
   71.000   72.000 2.0672454834e+00
   71.000   72.250 2.1951751709e+00
   71.000   72.500 2.3016204834e+00
   70.750   71.500 1.9656829834e+00
   70.750   71.750 1.9969329834e+00
   70.750   72.000 2.0291595459e+00
   70.750   72.250 2.1463470459e+00
   70.750   72.500 2.2625579834e+00
   70.500   71.500 1.8572845459e+00
   70.500   71.750 1.9109954834e+00
   70.500   72.000 1.9432220459e+00
   70.500   72.250 2.0613861084e+00
   70.500   72.500 2.1570892334e+00
   70.250   71.500 1.7225189209e+00
   70.250   71.750 1.7615814209e+00
   70.250   72.000 1.7879486084e+00
   70.250   72.250 1.8602142334e+00
   70.250   72.500 1.9402923584e+00
   70.000   71.500 1.4774017334e+00
   70.000   71.750 1.4998626709e+00
   70.000   72.000 1.5262298584e+00
   70.000   72.250 1.5994720459e+00
   70.000   72.500 1.6736907959e+00
Latitude Longitude Value
   71.000   71.500 -2.4409484863e-01
   71.000   71.750 1.3717651367e-02
   71.000   72.000 2.5004577637e-01
   71.000   72.250 4.4633483887e-01
   71.000   72.500 6.6703796387e-01
   70.750   71.500 -9.7846984863e-01
   70.750   71.750 -6.9819641113e-01
   70.750   72.000 -4.1792297363e-01
   70.750   72.250 -8.9797973633e-02
   70.750   72.500 2.3930358887e-01
   70.500   71.500 -1.7362823486e+00
   70.500   71.750 -1.4940948486e+00
   70.500   72.000 -1.2089385986e+00
   70.500   72.250 -8.7690734863e-01
   70.500   72.500 -4.9800109863e-01
   70.250   71.500 -2.3563995361e+00
   70.250   71.750 -2.1610870361e+00
   70.250   72.000 -1.9940948486e+00
   70.250   72.250 -1.6884307861e+00
   70.250   72.500 -1.3476104736e+00
   70.000   71.500 -2.9804229736e+00
   70.000   71.750 -2.8085479736e+00
   70.000   72.000 -2.6396026611e+00
   70.000   72.250 -2.3310089111e+00
   70.000   72.500 -2.0419464111e+00
Latitude Longitude Value
   71.000   71.500 2.9388427734e+00
   71.000   71.750 2.6175537109e+00
   71.000   72.000 2.3089599609e+00
   71.000   72.250 1.9954833984e+00
   71.000   72.500 1.6595458984e+00
   70.750   71.500 3.3314208984e+00
   70.750   71.750 3.0609130859e+00
   70.750   72.000 2.7904052734e+00
   70.750   72.250 2.4173583984e+00
   70.750   72.500 2.0443115234e+00
   70.500   71.500 3.6488037109e+00
   70.500   71.750 3.4066162109e+00
   70.500   72.000 3.1331787109e+00
   70.500   72.250 2.7552490234e+00
   70.500   72.500 2.4105224609e+00
   70.250   71.500 3.6458740234e+00
   70.250   71.750 3.4486083984e+00
   70.250   72.000 3.2786865234e+00
   70.250   72.250 3.0247802734e+00
   70.250   72.500 2.7347412109e+00
   70.000   71.500 3.5794677734e+00
   70.000   71.750 3.4027099609e+00
   70.000   72.000 3.2308349609e+00
   70.000   72.250 2.9739990234e+00
   70.000   72.500 2.7386474609e+00
Latitude Longitude Value
   71.000   71.500 2.7950897217e+00
   71.000   71.750 2.7413787842e+00
   71.000   72.000 2.6251678467e+00
   71.000   72.250 2.1866912842e+00
   71.000   72.500 1.7296600342e+00
   70.750   71.500 2.4591522217e+00
   70.750   71.750 2.4064178467e+00
   70.750   72.000 2.3536834717e+00
   70.750   72.250 2.0900115967e+00
   70.750   72.500 1.8263397217e+00
   70.500   71.500 1.9191131592e+00
   70.500   71.750 1.8321990967e+00
   70.500   72.000 1.7794647217e+00
   70.500   72.250 1.5109100342e+00
   70.500   72.500 1.3566131592e+00
   70.250   71.500 1.5216522217e+00
   70.250   71.750 1.4093475342e+00
   70.250   72.000 1.2853240967e+00
   70.250   72.250 1.1427459717e+00
   70.250   72.500 1.0021209717e+00
   70.000   71.500 1.3761444092e+00
   70.000   71.750 1.2501678467e+00
   70.000   72.000 1.1241912842e+00
   70.000   72.250 9.8063659668e-01
   70.000   72.500 8.1364440918e-01
Latitude Longitude Value
   71.000   71.500 9.5036621094e+00
   71.000   71.750 9.6950683594e+00
   71.000   72.000 9.8395996094e+00
   71.000   72.250 9.6520996094e+00
   71.000   72.500 9.4157714844e+00
   70.750   71.500 9.4645996094e+00
   70.750   71.750 9.6364746094e+00
   70.750   72.000 9.8073730469e+00
   70.750   72.250 9.7565917969e+00
   70.750   72.500 9.7058105469e+00
   70.500   71.500 9.0964355469e+00
   70.500   71.750 9.2448730469e+00
   70.500   72.000 9.4187011719e+00
   70.500   72.250 9.3659667969e+00
   70.500   72.500 9.4440917969e+00
   70.250   71.500 8.8522949219e+00
   70.250   71.750 8.9675292969e+00
   70.250   72.000 9.0622558594e+00
   70.250   72.250 9.2253417969e+00
   70.250   72.500 9.3640136719e+00
   70.000   71.500 8.8503417969e+00
   70.000   71.750 8.9255371094e+00
   70.000   72.000 9.0212402344e+00
   70.000   72.250 9.1872558594e+00
   70.000   72.500 9.3327636719e+00
Latitude Longitude Value
   71.000   71.500 -5.1962280273e-01
   71.000   71.750 -4.8348999023e-01
   71.000   72.000 -4.5126342773e-01
   71.000   72.250 -4.0145874023e-01
   71.000   72.500 -3.3602905273e-01
   70.750   71.500 -7.9794311523e-01
   70.750   71.750 -7.8622436523e-01
   70.750   72.000 -7.7352905273e-01
   70.750   72.250 -6.7587280273e-01
   70.750   72.500 -5.7723999023e-01
   70.500   71.500 -1.2129821777e+00
   70.500   71.750 -1.2188415527e+00
   70.500   72.000 -1.2061462402e+00
   70.500   72.250 -1.1065368652e+00
   70.500   72.500 -9.9911499023e-01
   70.250   71.500 -1.7520446777e+00
   70.250   71.750 -1.7247009277e+00
   70.250   72.000 -1.6709899902e+00
   70.250   72.250 -1.5567321777e+00
   70.250   72.500 -1.4444274902e+00
   70.000   71.500 -2.2266540527e+00
   70.000   71.750 -2.1758728027e+00
   70.000   72.000 -2.1221618652e+00
   70.000   72.250 -2.0069274902e+00
   70.000   72.500 -1.9004821777e+00
Latitude Longitude Value
   71.000   71.500 4.5118255615e+00
   71.000   71.750 4.6338958740e+00
   71.000   72.000 4.7676849365e+00
   71.000   72.250 4.9210052490e+00
   71.000   72.500 5.0606536865e+00
   70.750   71.500 4.8653411865e+00
   70.750   71.750 4.9014739990e+00
   70.750   72.000 4.9366302490e+00
   70.750   72.250 5.0919036865e+00
   70.750   72.500 5.2471771240e+00
   70.500   71.500 5.0186614990e+00
   70.500   71.750 5.0420989990e+00
   70.500   72.000 5.0772552490e+00
   70.500   72.250 5.2344818115e+00
   70.500   72.500 5.3780364990e+00
   70.250   71.500 5.0694427490e+00
   70.250   71.750 5.0997161865e+00
   70.250   72.000 5.1368255615e+00
   70.250   72.250 5.2501068115e+00
   70.250   72.500 5.3760833740e+00
   70.000   71.500 4.9991302490e+00
   70.000   71.750 5.0303802490e+00
   70.000   72.000 5.0674896240e+00
   70.000   72.250 5.1827239990e+00
   70.000   72.500 5.2940521240e+00
Latitude Longitude Value
   71.000   71.500 1.7908630371e+00
   71.000   71.750 1.9705505371e+00
   71.000   72.000 2.1434020996e+00
   71.000   72.250 2.2019958496e+00
   71.000   72.500 2.2264099121e+00
   70.750   71.500 1.8816833496e+00
   70.750   71.750 2.0711364746e+00
   70.750   72.000 2.2596130371e+00
   70.750   72.250 2.1590270996e+00
   70.750   72.500 2.0574645996e+00
   70.500   71.500 1.9871520996e+00
   70.500   71.750 2.1521911621e+00
   70.500   72.000 2.3435974121e+00
   70.500   72.250 2.2410583496e+00
   70.500   72.500 2.0057067871e+00
   70.250   71.500 2.1834411621e+00
   70.250   71.750 2.2918395996e+00
   70.250   72.000 2.3631286621e+00
   70.250   72.250 1.9900817871e+00
   70.250   72.500 1.6619567871e+00
   70.000   71.500 2.0330505371e+00
   70.000   71.750 2.0476989746e+00
   70.000   72.000 2.1199645996e+00
   70.000   72.250 1.7420349121e+00
   70.000   72.500 1.3621520996e+00
Latitude Longitude Value
   71.000   71.500 -8.0766448975e+00
   71.000   71.750 -7.3891448975e+00
   71.000   72.000 -6.6518402100e+00
   71.000   72.250 -5.0893402100e+00
   71.000   72.500 -3.2934417725e+00
   70.750   71.500 -7.3959808350e+00
   70.750   71.750 -6.2573089600e+00
   70.750   72.000 -5.1205902100e+00
   70.750   72.250 -3.3735198975e+00
   70.750   72.500 -1.6284027100e+00
   70.500   71.500 -5.9008636475e+00
   70.500   71.750 -4.4028167725e+00
   70.500   72.000 -3.2524261475e+00
   70.500   72.250 -1.4838714600e+00
   70.500   72.500 -4.6371459961e-02
   70.250   71.500 -4.8149261475e+00
   70.250   71.750 -3.1508636475e+00
   70.250   72.000 -1.4291839600e+00
   70.250   72.250 -5.5418395996e-01
   70.250   72.500 5.3077697754e-01
   70.000   71.500 -3.4155120850e+00
   70.000   71.750 -1.7260589600e+00
   70.000   72.000 1.7105102539e-02
   70.000   72.250 9.0187072754e-01
   70.000   72.500 1.6606597900e+00
Latitude Longitude Value
   71.000   71.500 -2.8125000000e-01
   71.000   71.750 -2.5781250000e-01
   71.000   72.000 -2.3046875000e-01
   71.000   72.250 -1.6210937500e-01
   71.000   72.500 -8.2031250000e-02
   70.750   71.500 -7.2363281250e-01
   70.750   71.750 -6.6015625000e-01
   70.750   72.000 -5.9667968750e-01
   70.750   72.250 -5.0195312500e-01
   70.750   72.500 -4.0722656250e-01
   70.500   71.500 -1.1132812500e+00
   70.500   71.750 -1.0273437500e+00
   70.500   72.000 -9.6289062500e-01
   70.500   72.250 -8.6816406250e-01
   70.500   72.500 -7.1679687500e-01
   70.250   71.500 -1.3574218750e+00
   70.250   71.750 -1.2744140625e+00
   70.250   72.000 -1.1953125000e+00
   70.250   72.250 -1.0175781250e+00
   70.250   72.500 -8.4570312500e-01
   70.000   71.500 -1.4013671875e+00
   70.000   71.750 -1.3115234375e+00
   70.000   72.000 -1.2324218750e+00
   70.000   72.250 -1.0517578125e+00
   70.000   72.500 -8.8085937500e-01
Latitude Longitude Value
   71.000   71.500 -1.8824768066e+00
   71.000   71.750 -2.0182189941e+00
   71.000   72.000 -2.1549377441e+00
   71.000   72.250 -2.2369689941e+00
   71.000   72.500 -2.2975158691e+00
   70.750   71.500 -1.9928283691e+00
   70.750   71.750 -2.0982971191e+00
   70.750   72.000 -2.2027893066e+00
   70.750   72.250 -2.2496643066e+00
   70.750   72.500 -2.2965393066e+00
   70.500   71.500 -1.9801330566e+00
   70.500   71.750 -2.0660705566e+00
   70.500   72.000 -2.1715393066e+00
   70.500   72.250 -2.2193908691e+00
   70.500   72.500 -2.2691955566e+00
   70.250   71.500 -1.9791564941e+00
   70.250   71.750 -2.0494689941e+00
   70.250   72.000 -2.1119689941e+00
   70.250   72.250 -2.2701721191e+00
   70.250   72.500 -2.3844299316e+00
   70.000   71.500 -1.9166564941e+00
   70.000   71.750 -1.9859924316e+00
   70.000   72.000 -2.0484924316e+00
